UIN,IncidentDate,State,Location,Lat,Lon,SharkCommonName,CHL_min,CHL_max,CHL_mean,CHLAttack_min,CHLAttack_max,CHLAttack_mean,CHL_unit,CHL_days,SST_min,SST_max,SST_mean,SSTAttack_min,SSTAttack_max,SSTAttack_mean,SST_Unit,SST_days,RangeDegrees,DataDegrees,TraceDate
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.001256699557416141,32.741848250230156,0.37788667671159715,0.003686769399791956,10.96103286743164,0.5781110590023594,mg/m^3,4,19.72312702648344,24.230232616327726,22.259810303091477,19.72312702648344,22.05312697440388,21.313734144674555,°C,8,1,0.2,2015-06-10
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.001256699557416141,55.7606086730957,0.43671508419801053,0.003686769399791956,10.96103286743164,0.614480421716997,mg/m^3,4,19.022368046827637,24.558126918412768,22.365728580713576,20.482368014194094,22.487676815036707,21.43310074741032,°C,8,1,0.2,2015-06-11
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.001256699557416141,83.19329071044922,0.43910708258110104,0.022636929526925087,11.600045204162598,0.6099741398804981,mg/m^3,4,17.30346370711925,24.558126918412768,22.382891371612747,20.648127005808078,22.487676815036707,21.700472709809983,°C,8,1,0.2,2015-06-12
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.006356211379170418,97.36677551269531,0.4691371083517755,0.06194928660988808,1.2635549306869507,0.43253729368249577,mg/m^3,4,17.30346370711925,24.558126918412768,22.451274551751734,21.05846362318846,22.471787221170985,21.86065067727432,°C,8,1,0.2,2015-06-13
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.02186460793018341,77.03397369384766,0.6715133736282816,0.10585305094718933,1.2635549306869507,0.35339579061510856,mg/m^3,4,17.72000813893976,24.40918253446,22.56098098029381,21.056682609394215,22.801117341872327,21.945268738555406,°C,8,1,0.2,2015-06-14
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.009685414843261242,76.200286865234375,0.36290234926572695,0.0712880790233612,10.576930046081543,0.2752970074585011,mg/m^3,4,17.72000813893976,24.37990152128043,22.561616741837877,21.056682609394215,22.70418257256972,21.9998558575967,°C,8,1,0.2,2015-06-15
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.009685414843261242,36.18141174316406,0.24994644332740346,0.0712880790233612,10.576930046081543,0.2752970074585011,mg/m^3,4,17.72000813893976,24.37990152128043,22.545860339314046,21.054901595599972,22.86990155503156,22.024510433985046,°C,8,1,0.2,2015-06-16
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.009685414843261242,36.18141174316406,0.23308833210024274,0.0712880790233612,10.576930046081543,0.2633652537998321,mg/m^3,4,18.96850664811211,24.15022347206252,22.620380886964305,20.800545492582046,22.52022350849586,21.787914461052612,°C,8,1,0.2,2015-06-17
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.008981959894299507,10.576930046081543,0.33480675343570493,0.03278229385614395,10.576930046081543,0.358390419627898,mg/m^3,4,18.96850664811211,24.125545418262504,22.656992751936656,20.800545492582046,22.301190599706047,21.77560201747871,°C,8,1,0.2,2015-06-18
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.003182891756296158,5.527133762836456,0.34378172473648627,0.03498487547039986,4.097480297088623,0.5242986882594924,mg/m^3,4,20.34642000999304,24.316419921256625,22.633534615259617,20.641420003399276,22.2798918914671,21.635128793822993,°C,8,1,0.2,2015-06-19
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.003182891756296158,5.527133762836456,0.34378172473648627,0.03498487547039986,4.097480297088623,0.5242986882594924,mg/m^3,4,20.303528466168814,24.316419921256625,22.598848814362835,20.503528461698465,22.253919967357092,21.57932924275147,°C,8,1,0.2,2015-06-20
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.003182891756296158,3.8266573349634805,0.3547425478530077,0.07395264506340027,3.3587812036275864,0.5708204977510973,mg/m^3,4,18.687294554337882,24.48729442469778,22.41518738348741,20.14651143215599,22.347294472530507,21.444852347854056,°C,8,1,0.2,2015-06-21
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.0028125832322984934,6.290696144104004,0.32115346225556063,0.07395264506340027,6.290696144104004,0.6275969987440482,mg/m^3,4,19.41229453813287,24.48729442469778,22.41762025642733,20.19209457691761,22.347294472530507,21.40924524081634,°C,8,1,0.2,2015-06-22
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.021415669471025467,3.9237788058817387,0.3242245774605701,0.10714937746524811,1.441216230392456,0.7593659726992859,mg/m^3,4,19.441314559802436,23.996314457990252,22.408561298436403,19.859964451193832,22.629964389279507,21.26723505310137,°C,8,1,0.2,2015-06-23
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.021415669471025467,5.584845319390297,0.32453499762776716,0.10714937746524811,1.441216230392456,0.7593659726992859,mg/m^3,4,19.2220945985988,24.14631445463749,22.420668637890728,19.859964451193832,22.629964389279507,21.22489020226421,°C,8,1,0.2,2015-06-24
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.03075564280152321,87.79705047607422,0.30932142527301804,0.14757312834262848,59.37656021118164,1.5152563863765385,mg/m^3,4,19.535985123273008,23.86487555820497,22.495160977039124,19.859964451193832,22.629964389279507,21.349199204004222,°C,8,1,0.2,2015-06-25
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.03075564280152321,87.79705047607422,0.3173904087458,0.08845928311347961,59.37656021118164,2.136927110739052,mg/m^3,4,16.56265926398339,23.86487555820497,22.563150485973555,19.859964451193832,22.629964389279507,21.45060920311162,°C,8,1,0.2,2015-06-26
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.015663890168070793,87.79705047607422,0.3286182697273861,0.08845928311347961,59.37656021118164,2.136927110739052,mg/m^3,4,18.875348508730553,23.829875558987283,22.31751430188336,20.310348476655804,22.725348422676348,21.4787984977395,°C,8,1,0.2,2015-06-27
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.0016020265175029635,87.79705047607422,0.32753609237640446,0.08845928311347961,59.37656021118164,1.4987532993418735,mg/m^3,4,19.553569735866063,23.829875558987283,22.339188464847904,20.55606971345844,22.82179090511056,21.625752784525176,°C,8,1,0.2,2015-06-28
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.0016020265175029635,16.599987834692,0.3026361227334804,0.08845928311347961,4.316049575805664,0.7149005247247887,mg/m^3,4,19.606069734692596,23.75309468377384,22.41339893535417,20.646744725356523,22.78994280556219,21.704627386533343,°C,8,1,0.2,2015-06-29
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.0016020265175029635,16.599987834692,0.2919697994724748,0.13342612981796265,9.120075225830078,0.4952084036665066,mg/m^3,4,19.649364952060107,23.70095529817047,22.468508384435765,20.647797385603212,22.675280312448763,21.76389956808748,°C,8,1,0.2,2015-06-30
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.015773490071296692,26.449888184666634,0.26646492708440633,0.19891876727342606,9.120075225830078,0.5178902737178932,mg/m^3,4,19.542044369565968,23.82095529548826,22.561308176010193,20.803613687617105,22.675280312448763,21.795362134962037,°C,8,1,0.2,2015-07-01
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.011203381232917309,96.21460723876953,0.3742824043519237,0.19891876727342606,9.120075225830078,0.49177227444892774,mg/m^3,4,19.412270738184475,23.733094684220873,22.54080714147503,20.70217338893565,22.648840012090925,21.698254577707733,°C,8,1,0.2,2015-07-02
1009,2015-07-03,NSW,lennox head,-28.7833,153.5833,white shark,0.0021546168718487024,71.72481536865234,0.3265570126850008,0.19891876727342606,9.120075225830078,0.5004579074002187,mg/m^3,4,19.494350126851373,23.567270645312988,22.48399460626929,20.3756001071539,22.791712660715007,21.65685605536445,°C,8,1,0.2,2015-07-03
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0015095719136297703,55.33620834350586,0.3446386159853432,0.0015095719136297703,31.366925448179245,1.2192384301008479,mg/m^3,4,20.011358195357047,24.000411462411307,22.968200143949637,NA,NA,NA,°C,8,1,0.2,2015-05-31
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0019677244126796722,90.62104797363281,0.6389639776576418,0.030630946159362793,62.27188491821289,2.8433767652937343,mg/m^3,4,20.011358195357047,23.574822479300224,22.663400745835833,20.374822550825797,22.989822492375993,21.69531975887936,°C,8,1,0.2,2015-06-01
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0046685365960001945,49.52966180443764,0.34410011733572726,0.0046685365960001945,13.22392463684082,0.4864720605142719,mg/m^3,4,20.374822550825797,23.574822479300224,22.705422708414442,20.374822550825797,22.842274117656075,21.768504492552037,°C,8,1,0.2,2015-06-02
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0046685365960001945,49.52966180443764,0.34419623440782976,0.0046685365960001945,13.22392463684082,0.4864720605142719,mg/m^3,4,20.374822550825797,23.567274101451062,22.699853155864535,20.374822550825797,22.81727411821487,21.845987402384097,°C,8,1,0.2,2015-06-03
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0046685365960001945,49.52966180443764,0.33898978291694953,0.0046685365960001945,13.22392463684082,0.4864720605142719,mg/m^3,4,20.2694665537216,23.51727410256865,22.654185992042347,20.473104908814054,22.681438192787294,21.87004423330737,°C,8,1,0.2,2015-06-04
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0046685365960001945,3.2192425578832626,0.27191306664873394,0.0046685365960001945,3.2192425578832626,0.4351751621561656,mg/m^3,4,20.256534683580224,23.654725721478485,22.60038160121114,20.75672103222462,22.492332412069686,21.91492157931683,°C,8,1,0.2,2015-06-05
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.04491942375898361,6.167149066925049,0.2175191123014407,0.0747658982872963,6.167149066925049,0.33461399927315577,mg/m^3,4,19.774421899952017,23.27771859886127,22.421728373801084,19.774421899952017,22.59820129790656,21.784926173271934,°C,8,1,0.2,2015-06-06
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.02501029707491398,6.167149066925049,0.23442269347317596,0.0747658982872963,6.167149066925049,0.31544709763484985,mg/m^3,4,20.251358827948593,23.27771859886127,22.339864126442166,20.251358827948593,22.28022330074263,21.700792401397756,°C,8,1,0.2,2015-06-07
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.002235406544059515,12.396065711975098,0.26439127037445775,0.02116524986922741,12.396065711975098,0.813864132960754,mg/m^3,4,19.234655069559835,23.33736795037987,22.190219736600238,19.234655069559835,22.19987412206831,21.5105901608927,°C,8,1,0.2,2015-06-08
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.001256699557416141,22.440994262695312,0.30882623937070613,0.04503857344388962,12.396065711975098,0.5786214797405425,mg/m^3,4,19.904077396169328,23.08049495997841,22.160372180410207,20.163204026470606,22.305301933921896,21.49515775583235,°C,8,1,0.2,2015-06-09
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.001256699557416141,28.06301300227642,0.30995082492105464,0.04503857344388962,12.396065711975098,0.5537022989697236,mg/m^3,4,19.72312702648344,23.86312693394723,22.114876448038768,20.66030197069051,22.340301933139585,21.521622954043544,°C,8,1,0.2,2015-06-10
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.001256699557416141,55.7606086730957,0.330765513799722,0.04503857344388962,12.396065711975098,0.5744975109901433,mg/m^3,4,20.095247520506405,23.978126931376778,22.149730640430104,20.280301979184173,22.340301933139585,21.47005372458582,°C,8,1,0.2,2015-06-11
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.001256699557416141,83.19329071044922,0.4243069627432302,0.04503857344388962,1.495990514755249,0.42918106150112034,mg/m^3,4,19.464382828120165,23.978126931376778,22.163985881322407,20.280301979184173,22.340301933139585,21.539494536478987,°C,8,1,0.2,2015-06-12
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.006356211379170418,83.19329071044922,0.45265798260022927,0.13029876351356506,1.9349365234375,0.5831131495180584,mg/m^3,4,16.76346371918919,23.978126931376778,22.148552383225205,19.30500810351225,22.33846359457823,21.388390219927846,°C,8,1,0.2,2015-06-13
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.05587616562843323,77.03397369384766,0.6738402290945842,0.2583237290382385,1.9349365234375,1.0395588456623015,mg/m^3,4,16.76346371918919,23.695008005388104,22.25383197059706,19.30500810351225,22.33846359457823,21.37833445217918,°C,8,1,0.2,2015-06-14
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.021682482212781906,76.200286865234375,0.3149816794262355,0.10667681694030762,1.7007662057876587,0.9011388833743411,mg/m^3,4,16.76346371918919,23.695008005388104,22.196433209268307,20.323237906582676,22.393463593348883,21.327183163151144,°C,8,1,0.2,2015-06-15
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.021682482212781906,36.18141174316406,0.23997434605696974,0.10667681694030762,1.7007662057876587,0.9011388833743411,mg/m^3,4,17.866467787325405,23.574901539273583,22.172286069817176,19.736467745527648,21.809901578724407,21.155743906606713,°C,8,1,0.2,2015-06-16
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.021682482212781906,36.18141174316406,0.22651138177604044,0.10667681694030762,1.4665958881378174,0.593389339914376,mg/m^3,4,19.406006638333224,23.457723487541102,22.117779894322414,20.568971610379737,22.10054546352478,21.27888387505896,°C,8,1,0.2,2015-06-17
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.008981959894299507,10.576930046081543,0.35613468885272687,0.016323870047926903,1.4665958881378174,0.44441334798772036,mg/m^3,4,19.406006638333224,24.10554541870954,22.13311583160504,20.611006611399375,22.10054546352478,21.262330843274064,°C,8,1,0.2,2015-06-18
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.003182891756296158,5.707431793212891,0.3809490422861149,0.003182891756296158,2.631528615951538,0.5100540416997332,mg/m^3,4,19.91642001960429,24.316419921256625,22.044171069193176,20.420545501075708,21.731419979035877,21.098389671780417,°C,8,1,0.2,2015-06-19
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.003182891756296158,5.707431793212891,0.3809490422861149,0.003182891756296158,2.631528615951538,0.5100540416997332,mg/m^3,4,20.143528469745092,24.316419921256625,21.972685346791256,20.388528464268916,21.731419979035877,21.0177382938945,°C,8,1,0.2,2015-06-20
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.003182891756296158,6.356764316558838,0.39269340241848905,0.003182891756296158,1.72376549243927,0.5832526329377171,mg/m^3,4,18.687294554337882,24.362294427491747,21.64784869588182,20.20641298675912,21.31229449566456,20.819260879799266,°C,8,1,0.2,2015-06-21
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0028125832322984934,6.356764316558838,0.357593475365157,0.003182891756296158,1.72376549243927,0.5966129731626655,mg/m^3,4,19.07229454573246,24.14729443229737,21.64132349839241,19.75709458664062,21.31229449566456,20.72634845207741,°C,8,1,0.2,2015-06-22
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.053845442831516266,9.640891075134277,0.39255197721935037,0.08815325796604156,1.8798189163208008,0.5668553351145585,mg/m^3,4,19.441314559802436,23.80131446234884,21.675497676732764,19.75709458664062,21.336511405557417,20.668053137627403,°C,8,1,0.2,2015-06-23
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.053845442831516266,33.22184987862905,0.40402990542911876,0.08815325796604156,1.8798189163208008,0.5668553351145585,mg/m^3,4,19.2220945985988,23.861314461007737,21.737794088022667,19.2220945985988,21.131314522027992,20.52867063342236,°C,8,1,0.2,2015-06-24
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.03075564280152321,87.79705047607422,0.4144118122308678,0.1613738378509879,2.6709617525339127,0.5131230712425124,mg/m^3,4,19.15996446684005,23.86487555820497,21.773286791852094,19.535985123273008,21.162094555236422,20.46608568912102,°C,8,1,0.2,2015-06-25
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.03075564280152321,87.79705047607422,0.4161926731697933,0.1613738378509879,2.6709617525339127,0.5077852557136169,mg/m^3,4,16.56265926398339,23.86487555820497,21.914001905077722,18.832659213244938,21.3041807305068,20.27355473947985,°C,8,1,0.2,2015-06-26
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.015663890168070793,98.89674377441406,0.4490570682116227,0.015663890168070793,5.082184791564941,0.5407258557490848,mg/m^3,4,18.875348508730553,23.734875561110698,21.892667476163762,18.98034850638362,21.22034845631572,20.4469630323592,°C,8,1,0.2,2015-06-27
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0016020265175029635,87.79705047607422,0.3551872116377194,0.0016020265175029635,2.7807932049036026,0.5463487998992821,mg/m^3,4,19.501168582029663,23.734875561110698,21.96920091936016,19.61606973446908,21.256069697812222,20.500228254650104,°C,8,1,0.2,2015-06-28
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0016020265175029635,16.599987834692,0.34408486773387303,0.0016020265175029635,1.5921907722949982,0.5307015633310497,mg/m^3,4,19.408266226202272,23.75309468377384,22.026897747360668,19.688569732848578,21.258411378351372,20.511466689829668,°C,8,1,0.2,2015-06-29
1010,2015-06-30,NSW,"yamba, flat rock, pippi beach",-29.4333,153.3667,white shark,0.0016020265175029635,16.599987834692,0.3333512708077175,0.0016020265175029635,2.1407692432403564,0.5149089189539369,mg/m^3,4,18.88606975078585,23.67702499208974,22.087915910908723,19.649364952060107,21.242797372303926,20.558048923696578,°C,8,1,0.2,2015-06-30
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.0046685365960001945,49.52966180443764,0.3521257164631614,0.15485341846942902,6.410789489746094,0.4426502919673151,mg/m^3,4,20.374822550825797,23.40472572706642,22.613258859868672,20.80972578506919,22.967274114862107,22.324241193295652,°C,8,1,0.2,2015-06-02
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.0046685365960001945,49.52966180443764,0.35323627840128596,0.15485341846942902,6.410789489746094,0.4426502919673151,mg/m^3,4,20.374822550825797,23.40472572706642,22.62700065121984,20.786946245841705,22.984571628645085,22.383431155859885,°C,8,1,0.2,2015-06-03
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.0046685365960001945,49.52966180443764,0.3502747760814572,0.15485341846942902,6.410789489746094,0.4410718179282344,mg/m^3,4,20.473104908814054,23.509552895774465,22.61022647918892,20.762886290500585,22.88212030604484,22.35905948247592,°C,8,1,0.2,2015-06-04
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.0046685365960001945,3.2192425578832626,0.2975100357824614,0.15485341846942902,1.9673608541488647,0.4290606686133155,mg/m^3,4,20.65108245322483,23.910054295075458,22.633769357935392,20.65108245322483,22.899552909409028,22.26780600395093,°C,8,1,0.2,2015-06-05
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.020146645605564117,6.167149066925049,0.26478200765829607,0.06957769393920898,0.4849783778190613,0.16661807887808042,mg/m^3,4,19.774421899952017,24.431504813705903,22.512880353442522,20.59217035225595,22.82696649655702,22.134183184238353,°C,8,1,0.2,2015-06-06
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.0589892640709877,6.167149066925049,0.25865886695124546,0.13089780509471893,2.8875999450683594,0.2599515854699971,mg/m^3,4,20.251358827948593,24.481504812588316,22.45494210501851,20.385218663513683,22.629766337014757,21.988935144301944,°C,8,1,0.2,2015-06-07
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.002235406544059515,21.4493492046992,0.3157069689769475,0.009933097288012505,10.8960599899292,0.33852486032917123,mg/m^3,4,19.234655069559835,24.634874067641817,22.364643004006197,20.190670944191538,22.414077340066456,21.71676258983167,°C,8,1,0.2,2015-06-08
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.001256699557416141,32.00623141229153,0.3775795523719986,0.001256699557416141,10.8960599899292,0.46336033030813123,mg/m^3,4,19.904077396169328,24.434077294915937,22.236691575917472,19.904077396169328,22.414077340066456,21.619544500485905,°C,8,1,0.2,2015-06-09
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.001256699557416141,32.741848250230156,0.37446431667831315,0.001256699557416141,10.8960599899292,0.4802517244050119,mg/m^3,4,19.72312702648344,24.230232616327726,22.24844906102297,19.72312702648344,22.135301937721692,21.346894789038508,°C,8,1,0.2,2015-06-10
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.001256699557416141,55.7606086730957,0.425848559673448,0.001256699557416141,10.8960599899292,0.481943109046373,mg/m^3,4,19.022368046827637,24.558126918412768,22.36268498897455,20.482368014194094,22.360176817886554,21.4432590518867,°C,8,1,0.2,2015-06-11
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.001256699557416141,83.19329071044922,0.43323455971149744,0.001256699557416141,11.600045204162598,0.5207733305675598,mg/m^3,4,19.14312703944745,24.558126918412768,22.3828403059915,20.648127005808078,22.360176817886554,21.64016987986897,°C,8,1,0.2,2015-06-12
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.006356211379170418,97.36677551269531,0.4619149270083795,0.06194928660988808,4.8446245193481445,0.7241235192201726,mg/m^3,4,18.76329536121341,24.558126918412768,22.435694840465832,20.843463627994083,22.420008033886575,21.766942705703915,°C,8,1,0.2,2015-06-13
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.02186460793018341,77.03397369384766,0.656364550307885,0.10585305094718933,4.8446245193481445,0.526665379829479,mg/m^3,4,17.72000813893976,24.40918253446,22.526896969539195,19.80990162342789,22.528617347963177,21.8146539573933,°C,8,1,0.2,2015-06-14
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.009685414843261242,76.200286865234375,0.36091598092391,0.0849098190665245,4.8446245193481445,0.2815562251628286,mg/m^3,4,17.72000813893976,24.364901521615707,22.510422775540075,17.866467787325405,22.70418257256972,21.852135863236047,°C,8,1,0.2,2015-06-15
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.009685414843261242,36.18141174316406,0.2519159003183431,0.0849098190665245,4.8446245193481445,0.2815562251628286,mg/m^3,4,17.72000813893976,24.364901521615707,22.48496806250797,17.866467787325405,22.86990155503156,21.870624998562246,°C,8,1,0.2,2015-06-16
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.009685414843261242,36.18141174316406,0.23633047734568705,0.0849098190665245,1.2096773386001587,0.23711152496473933,mg/m^3,4,18.96850664811211,24.113690559193515,22.548658094730765,19.406006638333224,22.52022350849586,21.70006467591361,°C,8,1,0.2,2015-06-17
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.008981959894299507,10.576930046081543,0.3382946798603162,0.04560833424329758,1.2096773386001587,0.33586335758103386,mg/m^3,4,18.96850664811211,24.125545418262504,22.58632651166443,19.406006638333224,22.303690599650167,21.68795795109878,°C,8,1,0.2,2015-06-18
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.003182891756296158,5.527133762836456,0.34709356059730545,0.055647481232881546,3.3587812036275864,0.5200977376806586,mg/m^3,4,20.34642000999304,24.316419921256625,22.56376210142866,20.573920004908018,22.303690599650167,21.530756170449664,°C,8,1,0.2,2015-06-19
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.003182891756296158,5.527133762836456,0.34709356059730545,0.055647481232881546,3.3587812036275864,0.5200977376806586,mg/m^3,4,20.303528466168814,24.316419921256625,22.53020773583954,20.433528463263087,22.265545459836744,21.48757772323548,°C,8,1,0.2,2015-06-20
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.003182891756296158,3.8266573349634805,0.3571331862574517,0.055647481232881546,3.3587812036275864,0.5449194290196661,mg/m^3,4,18.687294554337882,24.48729442469778,22.33602973968661,19.878912994079315,22.347294472530507,21.29976931986679,°C,8,1,0.2,2015-06-21
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.0028125832322984934,6.290696144104004,0.3227241380908408,0.055647481232881546,6.290696144104004,0.5926616553111558,mg/m^3,4,19.41229453813287,24.48729442469778,22.34352345495605,20.11330685211969,22.347294472530507,21.25986761112909,°C,8,1,0.2,2015-06-22
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.03551854193210602,3.9237788058817387,0.3275724845817,0.12196581810712814,2.439793825149536,0.6123908425516942,mg/m^3,4,19.441314559802436,23.996314457990252,22.34149228162457,19.859964451193832,22.629964389279507,21.101959193216835,°C,8,1,0.2,2015-06-23
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.03551854193210602,5.584845319390297,0.327894335601797,0.12196581810712814,2.439793825149536,0.6123908425516942,mg/m^3,4,19.2220945985988,24.14631445463749,22.352864682668965,19.859964451193832,22.629964389279507,21.094430057843756,°C,8,1,0.2,2015-06-24
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.03075564280152321,87.79705047607422,0.3194222494891852,0.14757312834262848,59.37656021118164,1.0732090650059336,mg/m^3,4,19.535985123273008,23.86487555820497,22.441138658991587,19.859964451193832,22.629964389279507,21.216841724747205,°C,8,1,0.2,2015-06-25
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.03075564280152321,87.79705047607422,0.32585882872670807,0.08845928311347961,59.37656021118164,1.377191858193099,mg/m^3,4,16.56265926398339,23.86487555820497,22.50001965885736,19.859964451193832,22.629964389279507,21.38744681521371,°C,8,1,0.2,2015-06-26
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.015663890168070793,87.79705047607422,0.337361106581862,0.08845928311347961,59.37656021118164,1.377191858193099,mg/m^3,4,18.875348508730553,23.829875558987283,22.282829362442296,20.310348476655804,22.725348422676348,21.41117176827807,°C,8,1,0.2,2015-06-27
1012,2015-07-02,NSW,"ballina, lighthouse beach",-28.8667,153.5833,white shark,0.0016020265175029635,87.79705047607422,0.3279700855392147,0.08845928311347961,59.37656021118164,1.1585011549736601,mg/m^3,4,19.553569735866063,23.829875558987283,22.30637625259938,20.567338352774602,22.62679090946915,21.54874601571752,°C,8,1,0.2,2015-06-28
